112.4393	0.0000	0.459610667
112.4400	0.0000	0.467507474
112.4407	0.0000	0.475405497
112.4414	0.0000	0.48330472
112.4421	0.0000	0.491205127
112.4428	0.0000	0.499106706
112.4435	0.0000	0.507009441
112.4442	0.0000	0.514913317
112.4449	0.0000	0.522818323
112.4456	0.0000	0.530724442
112.4463	0.0000	0.538631663
112.4471	0.0000	0.545133697
112.4479	0.0000	0.550061734
112.4487	0.0000	0.553418357
112.4494	0.0000	0.555207241
112.4502	0.0000	0.555433175
112.4510	0.0000	0.555501381
112.4518	0.0000	0.555581713
112.4525	0.0000	0.555674169
112.4533	0.0000	0.555778748
112.4541	0.0000	0.555895449
112.4549	0.0000	0.556024268
112.4556	0.0000	0.556165204
112.4564	0.0000	0.556318254
112.4572	0.0000	0.556483415
112.4580	0.0000	0.556660684
112.4587	0.0000	0.556850058
112.4595	0.0000	0.557051534
112.4603	0.0000	0.557265107
112.4611	0.0000	0.557490774
112.4618	0.0000	0.557728531
112.4626	0.0000	0.557978373
112.4634	0.0000	0.558240297
112.4642	0.0000	0.558514296
112.4649	0.0000	0.558800366
112.4657	0.0000	0.559098502
112.4665	0.0000	0.559408698
112.4673	0.0000	0.559730949
112.4680	0.0000	0.56006525
112.4688	0.0000	0.560411592
112.4696	0.0000	0.560769972
112.4704	0.0000	0.561140381
112.4711	0.0000	0.561522814
112.4719	0.0000	0.561917263
112.4727	0.0000	0.562323722
112.4735	0.0000	0.562742182
112.4742	0.0000	0.563172636
112.4750	0.0000	0.563615077
112.4758	0.0000	0.564069497
112.4766	0.0000	0.564535887
112.4774	0.0000	0.565014239
112.4783	0.0000	0.565581026
112.4792	0.0000	0.566242397
112.4801	0.0000	0.566995099
112.4810	0.0000	0.567836893
112.4819	0.0000	0.568766555
112.4828	0.0000	0.569709049
112.4837	0.0000	0.570654565
112.4846	0.0000	0.571603098
112.4855	0.0000	0.572554644
112.4864	0.0000	0.573509198
112.4873	0.0000	0.574466757
112.4882	0.0000	0.575427315
112.4891	0.0000	0.57639087
112.4900	0.0000	0.577357415
112.4909	0.0000	0.578326948
112.4918	0.0000	0.579299463
112.4927	0.0000	0.580274957
112.4936	0.0000	0.581253425
112.4945	0.0000	0.582234862
112.4954	0.0000	0.583219265
112.4963	0.0000	0.584206628
112.4972	0.0000	0.585196949
112.4981	0.0000	0.586190221
112.4990	0.0000	0.587186442
112.4999	0.0000	0.588185606
112.5008	0.0000	0.589187709
112.5017	0.0000	0.590192747
112.5026	0.0000	0.591200715
112.5035	0.0000	0.59221161
112.5044	0.0000	0.593225426
112.5053	0.0000	0.594242159
112.5062	0.0000	0.595261805
112.5071	0.0000	0.596284359
112.5080	0.0000	0.597309818
112.5089	0.0000	0.598338176
112.5098	0.0000	0.599369429
112.5107	0.0000	0.600403573
112.5116	0.0000	0.601440604
112.5125	0.0000	0.602480516
112.5132	0.0000	0.603523306
112.5139	0.0000	0.605334386
112.5146	0.0000	0.608022065
112.5153	0.0000	0.61158647
112.5159	0.0000	0.61602788
112.5166	0.0000	0.621346723
112.5173	0.0000	0.626777549
112.5180	0.0000	0.632211975
112.5186	0.0000	0.637649973
112.5193	0.0000	0.643091513
112.5200	0.0000	0.648536569
112.5207	0.0000	0.653985112
112.5213	0.0000	0.659437116
112.5220	0.0000	0.664892553
112.5227	0.0000	0.670351397
112.5234	0.0000	0.675813621
112.5240	0.0000	0.681279199
112.5247	0.0000	0.686748105
112.5254	0.0000	0.692220312
112.5261	0.0000	0.697695797
112.5267	0.0000	0.703174532
112.5274	0.0000	0.708656494
112.5281	0.0000	0.714141658
112.5288	0.0000	0.719629998
112.5294	0.0000	0.725121491
112.5301	0.0000	0.730616113
112.5308	0.0000	0.73611384
112.5315	0.0000	0.741614648
112.5321	0.0000	0.747118514
112.5328	0.0000	0.752625414
112.5335	0.0000	0.758135326
112.5342	0.0000	0.763648228
112.5348	0.0000	0.769164096
112.5355	0.0000	0.774682908
112.5362	0.0000	0.780204643
112.5369	0.0000	0.785729277
112.5375	0.0000	0.791256791
112.5382	0.0000	0.796787162
112.5389	0.0000	0.802320368
112.5396	0.0000	0.80785639
112.5405	0.0000	0.813395206
112.5414	0.0000	0.820184155
112.5424	0.0000	0.828411679
112.5433	0.0000	0.838077284
112.5443	0.0000	0.849181337
112.5452	0.0000	0.86172504
112.5462	0.0000	0.874461081
112.5471	0.0000	0.887199688
112.5481	0.0000	0.899940819
112.5490	0.0000	0.912684432
112.5500	0.0000	0.925430488
112.5509	0.0000	0.938178946
112.5519	0.0000	0.950929769
112.5528	0.0000	0.963682918
112.5538	0.0000	0.976438356
112.5547	0.0000	0.989196048
112.5557	0.0000	1.001955957
112.5566	0.0000	1.014718049
112.5576	0.0000	1.02748229
112.5585	0.0000	1.040248647
112.5595	0.0000	1.053017086
112.5604	0.0000	1.065787577
112.5614	0.0000	1.078560087
112.5623	0.0000	1.091334586
112.5633	0.0000	1.104111043
112.5642	0.0000	1.11688943
112.5652	0.0000	1.129669717
112.5661	0.0000	1.142451876
112.5671	0.0000	1.155235879
112.5680	0.0000	1.168021699
112.5690	0.0000	1.18080931
112.5699	0.0000	1.193598684
112.5709	0.0000	1.206389797
112.5718	0.0000	1.219182623
112.5728	0.0000	1.231977138
112.5737	0.0000	1.244773316
112.5747	0.0000	1.257571135
112.5756	0.0000	1.270370571
112.5766	0.0000	1.283171602
112.5775	0.0000	1.295974204
112.5782	0.0000	1.308778355
112.5788	0.0000	1.320488254
112.5794	0.0000	1.330924907
112.5800	0.0000	1.340087762
112.5806	0.0000	1.347976463
112.5812	0.0000	1.354590842
112.5818	0.0000	1.361027069
112.5824	0.0000	1.367463531
112.5830	0.0000	1.373900227
112.5836	0.0000	1.380337153
112.5842	0.0000	1.38677431
112.5848	0.0000	1.393211695
112.5854	0.0000	1.399649306
112.5860	0.0000	1.406087143
112.5866	0.0000	1.412525203
112.5872	0.0000	1.418963486
112.5878	0.0000	1.425401989
112.5884	0.0000	1.431840712
112.5890	0.0000	1.438279652
112.5896	0.0000	1.444718808
112.5902	0.0000	1.451158179
112.5908	0.0000	1.457597764
112.5914	0.0000	1.46403756
112.5920	0.0000	1.470477567
112.5926	0.0000	1.476917783
112.5932	0.0000	1.483358207
112.5938	0.0000	1.489798837
112.5944	0.0000	1.496239671
112.5950	0.0000	1.50268071
112.5956	0.0000	1.509121951
112.5962	0.0000	1.515563393
112.5968	0.0000	1.522005034
112.5974	0.0000	1.528446874
112.5980	0.0000	1.534888911
112.5986	0.0000	1.541331143
112.5992	0.0000	1.54777357
112.5998	0.0000	1.554216191
112.6004	0.0000	1.560659003
112.6010	0.0000	1.567102006
112.6016	0.0000	1.573545198
112.6024	0.0000	1.579988579
112.6032	0.0000	1.586913414
112.6040	0.0000	1.594403342
112.6048	0.0000	1.602458584
112.6057	0.0000	1.611079507
112.6065	0.0000	1.620266625
112.6073	0.0000	1.6295387
112.6081	0.0000	1.63881211
112.6090	0.0000	1.648086843
112.6098	0.0000	1.657362887
112.6106	0.0000	1.66664023
112.6114	0.0000	1.675918861
112.6123	0.0000	1.685198768
112.6131	0.0000	1.69447994
112.6139	0.0000	1.703762366
112.6147	0.0000	1.713046034
112.6156	0.0000	1.722330933
112.6164	0.0000	1.731617053
112.6172	0.0000	1.740904382
112.6180	0.0000	1.750192911
112.6188	0.0000	1.759482629
112.6197	0.0000	1.768773525
112.6205	0.0000	1.778065589
112.6213	0.0000	1.787358811
112.6221	0.0000	1.796653182
112.6230	0.0000	1.80594869
112.6238	0.0000	1.815245327
112.6246	0.0000	1.824543082
112.6254	0.0000	1.833841946
112.6263	0.0000	1.84314191
112.6271	0.0000	1.852442965
112.6279	0.0000	1.8617451
112.6287	0.0000	1.871048307
112.6296	0.0000	1.880352577
112.6304	0.0000	1.889657901
112.6312	0.0000	1.89896427
112.6320	0.0000	1.908271676
112.6329	0.0000	1.917580109
112.6337	0.0000	1.926889561
112.6345	0.0000	1.936200024
112.6353	0.0000	1.945511489
112.6362	0.0116	1.958169851
112.6370	0.0236	1.97479274
112.6378	0.0361	1.995379857
112.6386	0.0490	2.019931212
112.6395	0.0624	2.04844712
112.6403	0.0762	2.077581609
112.6411	0.0905	2.106716456
112.6419	0.1052	2.135851651
112.6428	0.1204	2.164987187
112.6436	0.1360	2.194123055
112.6444	0.1520	2.223259247
112.6452	0.1685	2.252395755
112.6461	0.1855	2.281532573
112.6469	0.2029	2.310669692
112.6477	0.2207	2.339807106
112.6485	0.2390	2.368944808
112.6494	0.2577	2.398082792
112.6502	0.2769	2.42722105
112.6510	0.2965	2.456359578
112.6518	0.3166	2.485498368
112.6527	0.3371	2.514637415
112.6535	0.3580	2.543776714
112.6543	0.3794	2.572916259
112.6551	0.4013	2.602056044
112.6560	0.4236	2.631196064
112.6568	0.4463	2.660336315
112.6576	0.4695	2.689476791
112.6584	0.4931	2.718617488
112.6593	0.5172	2.747758401
112.6601	0.5417	2.776899525
112.6609	0.5667	2.806040857
112.6617	0.5921	2.835182392
112.6626	0.6180	2.864324125
112.6634	0.6443	2.893466053
112.6642	0.6710	2.922608173
112.6650	0.6982	2.951750479
112.6659	0.7259	2.980892969
112.6667	0.7540	3.010035638
112.6675	0.7825	3.039178483
112.6682	0.8115	3.068321502
112.6688	0.8408	3.097453329
112.6694	0.8706	3.126571945
112.6700	0.9007	3.155678418
112.6707	0.9312	3.184774718
112.6713	0.9621	3.213863683
112.6719	0.9934	3.242956982
112.6725	1.0250	3.272056493
112.6732	1.0570	3.301162104
112.6738	1.0894	3.330273701
112.6744	1.1222	3.359391176
112.6750	1.1553	3.388514422
112.6757	1.1889	3.417643335
112.6763	1.2228	3.446777813
112.6769	1.2571	3.475917758
112.6775	1.2917	3.505063072
112.6782	1.3268	3.534213661
112.6788	1.3622	3.563369432
112.6794	1.3980	3.592530295
112.6800	1.4342	3.621696162
112.6807	1.4707	3.650866947
112.6813	1.5077	3.680042565
112.6819	1.5450	3.709222934
112.6825	1.5827	3.738407974
112.6832	1.6207	3.767597605
112.6838	1.6592	3.796791752
112.6844	1.6980	3.825990338
112.6850	1.7372	3.85519329
112.6857	1.7768	3.884400536
112.6863	1.8167	3.913612006
112.6869	1.8571	3.94282763
112.6875	1.8978	3.972047342
112.6882	1.9389	4.001271075
112.6888	1.9804	4.030498764
112.6894	2.0222	4.059730347
112.6900	2.0644	4.088965762
112.6907	2.1070	4.118204947
112.6913	2.1500	4.147447844
112.6919	2.1934	4.176694395
112.6925	2.2371	4.205944543
112.6933	2.2812	4.235198231
112.6940	2.3266	4.26899511
112.6948	2.3733	4.308291363
112.6955	2.4215	4.353108646
112.6963	2.4710	4.403475121
112.6970	2.5219	4.459424933
112.6978	2.5742	4.516412466
112.6985	2.6280	4.573488117
112.6993	2.6831	4.630649397
112.7000	2.7396	4.687893903
112.7008	2.7975	4.74521932
112.7015	2.8568	4.802623417
112.7023	2.9175	4.860104037
112.7030	2.9796	4.917659101
112.7038	3.0431	4.975286602
112.7045	3.1080	5.032984602
112.7053	3.1743	5.090751228
112.7060	3.2420	5.148584673
112.7068	3.3110	5.206483189
112.7075	3.3815	5.264445088
112.7083	3.4534	5.322468736
112.7090	3.5267	5.380552555
112.7098	3.6013	5.438695019
112.7105	3.6774	5.496894649
112.7113	3.7548	5.555150017
112.7120	3.8337	5.613459739
112.7128	3.9139	5.671822477
112.7135	3.9956	5.730236933
112.7143	4.0786	5.788701851
112.7150	4.1631	5.847216016
112.7158	4.2489	5.905778248
112.7165	4.3362	5.964387405
112.7173	4.4248	6.02304238
112.7180	4.5148	6.081742099
112.7188	4.6062	6.140485521
112.7195	4.6991	6.199271636
112.7203	4.7933	6.258099465
112.7210	4.8889	6.316968058
112.7218	4.9859	6.375876491
112.7225	5.0843	6.434823869
112.7231	5.1841	6.493809324
112.7237	5.2858	6.526074301
112.7242	5.3895	6.52575176
112.7248	5.4952	6.49296464
112.7253	5.6028	6.427971322
112.7259	5.7125	6.331179246
112.7264	5.8242	6.229347577
112.7270	5.9378	6.128325202
112.7275	6.0534	6.028145017
112.7280	6.1711	5.928841426
112.7286	6.2907	5.830450405
112.7291	6.4123	5.73300957
112.7297	6.5360	5.636558237
112.7302	6.6616	5.541137489
112.7308	6.7892	5.446790238
112.7313	6.9188	5.353561288
112.7319	7.0504	5.261497392
112.7324	7.1839	5.170647315
112.7330	7.3195	5.081061881
112.7335	7.4571	4.992794022
112.7341	7.5967	4.905898822
112.7346	7.7382	4.820433547
112.7352	7.8818	4.73645767
112.7357	8.0273	4.654032882
112.7363	8.1749	4.573223094
112.7368	8.3244	4.494094415
112.7374	8.4759	4.416715124
112.7379	8.6294	4.341155609
112.7385	8.7849	4.267488295
112.7390	8.9425	4.195787541
112.7396	9.1020	4.126129505
112.7401	9.2634	4.058591988
112.7407	9.4269	3.993254241
112.7412	9.5924	3.930196733
112.7418	9.7599	3.869500889
112.7423	9.9294	3.811248786
112.7429	10.1008	3.755522808
112.7434	10.2743	3.702405269
112.7440	10.4497	3.651977991
112.7445	10.6272	3.604321845
112.7451	10.8066	3.559516265
112.7456	10.9896	3.534958398
112.7461	11.1764	3.533245331
112.7467	11.3672	3.553158812
112.7472	11.5618	3.593978148
112.7477	11.7603	3.655501272
112.7482	11.9628	3.721022056
112.7488	12.1691	3.786659092
112.7493	12.3793	3.852408044
112.7498	12.5934	3.918264784
112.7503	12.8114	3.984225377
112.7509	13.0332	4.050286072
112.7514	13.2590	4.116443291
112.7519	13.4886	4.18269362
112.7524	13.7222	4.249033798
112.7529	13.9596	4.315460713
112.7535	14.2010	4.38197139
112.7540	14.4462	4.448562985
112.7545	14.6953	4.515232777
112.7550	14.9483	4.581978165
112.7556	15.2052	4.648796658
112.7561	15.4660	4.71568587
112.7566	15.7306	4.782643517
112.7571	15.9992	4.849667408
112.7577	16.2716	4.916755445
112.7582	16.5480	4.983905615
112.7587	16.8282	5.051115985
112.7592	17.1123	5.118384701
112.7598	17.4004	5.185709983
112.7603	17.6923	5.253090121
112.7608	17.9881	5.320523471
112.7613	18.2877	5.388008456
112.7619	18.5913	5.455543555
112.7624	18.8988	5.523127309
112.7629	19.2101	5.590758311
112.7634	19.5254	5.65843521
112.7640	19.8445	5.726156702
112.7645	20.1676	5.793921534
112.7650	20.4945	5.861728496
112.7655	20.8253	5.929576423
112.7660	21.1600	5.997464194
112.7665	21.4875	6.056199193
112.7670	21.8192	6.103587677
112.7675	22.1550	6.139703939
112.7679	22.4949	6.164646784
112.7684	22.8390	6.178540466
112.7689	23.1871	6.190557892
112.7694	23.5394	6.20291659
112.7698	23.8958	6.215614905
112.7703	24.2564	6.228651146
112.7708	24.6210	6.242023591
112.7713	24.9898	6.255730485
112.7717	25.3627	6.26977004
112.7722	25.7397	6.28414044
112.7727	26.1209	6.29883984
112.7732	26.5061	6.313866365
112.7736	26.8955	6.329218115
112.7741	27.2891	6.344893161
112.7746	27.6867	6.360889554
112.7751	28.0885	6.377205316
112.7755	28.4944	6.39383845
112.7760	28.9044	6.410786934
112.7765	29.3185	6.428048729
112.7770	29.7368	6.445621773
112.7774	30.1592	6.463503988
112.7779	30.5857	6.481693276
112.7784	31.0163	6.500187524
112.7789	31.4511	6.518984603
112.7793	31.8899	6.538082369
112.7798	32.3329	6.557478665
112.7803	32.7801	6.577171321
112.7808	33.2313	6.597158156
112.7812	33.6867	6.617436976
112.7817	34.1462	6.63800558
112.7822	34.6098	6.658861757
112.7827	35.0776	6.680003288
112.7831	35.5494	6.701427945
112.7836	36.0254	6.723133498
112.7841	36.5055	6.745117707
112.7846	36.9898	6.767378331
112.7850	37.4781	6.789913124
112.7855	37.9692	6.790965134
112.7859	38.4625	6.764870478
112.7864	38.9581	6.711554033
112.7868	39.4561	6.630973013
112.7873	39.9563	6.523115862
112.7877	40.4589	6.409774812
112.7882	40.9638	6.296534001
112.7886	41.4709	6.183397904
112.7891	41.9804	6.07037126
112.7895	42.4922	5.957459095
112.7900	43.0063	5.844666739
112.7904	43.5226	5.731999856
112.7909	44.0413	5.619464463
112.7913	44.5623	5.50706696
112.7918	45.0856	5.394814162
112.7922	45.6112	5.282713332
112.7927	46.1391	5.170772212
112.7931	46.6693	5.058999072
112.7936	47.2018	4.947402745
112.7940	47.7366	4.835992682
112.7945	48.2737	4.724779001
112.7949	48.8132	4.613772547
112.7954	49.3549	4.502984953
112.7958	49.8989	4.392428718
112.7963	50.4452	4.282117279
112.7967	50.9939	4.172065102
112.7972	51.5448	4.062287778
112.7976	52.0980	3.952802128
112.7981	52.6536	3.843626324
112.7985	53.2114	3.734780023
112.7990	53.7716	3.626284513
112.7994	54.3341	3.518162876
112.7999	54.8988	3.410440175
112.8003	55.4659	3.30314366
112.8008	56.0353	3.196302996
112.8012	56.6069	3.089950521
112.8017	57.1809	2.984121537
112.8021	57.7572	2.878854633
112.8026	58.3358	2.774192048
112.8032	58.9167	2.670180081
112.8038	59.4938	2.566993198
112.8045	60.0656	2.464527207
112.8051	60.6321	2.362624967
112.8058	61.1932	2.261143972
112.8064	61.7490	2.15995844
112.8071	62.2995	2.059039802
112.8077	62.8447	1.95841598
112.8084	63.3845	1.858114056
112.8090	63.9190	1.758164428
112.8097	64.4481	1.658601318
